CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,GENDER,DATE_OF_BIRTH,CITY,STATE,COUNTRY,CUSTOMER_STATUS,CREATED_DATE,UPDATED_DATE
100580,Hemanth,Gupta,hemanth.gupta100580@gmail.com,9208115562,Female,1986-05-19,Pune,Maharashtra,India,ACTIVE,2025-01-01 18:39:00,2025-01-01 18:39:00
100581,Meena,Sharma,meena.sharma100581@gmail.com,9908466845,Female,1985-03-06,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 18:40:00,2025-01-01 18:40:00
100582,Vikram,Rao,vikram.rao100582@gmail.com,9738997563,Female,1986-11-22,Hyderabad,Telangana,India,INACTIVE,2025-01-01 18:41:00,2025-01-01 18:41:00
100583,Pooja,Sharma,pooja.sharma100583@gmail.com,9884318848,Female,2001-12-24,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 18:42:00,2025-01-01 18:42:00
100584,Hemanth,Das,hemanth.das100584@gmail.com,9943468105,Female,1999-01-24,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 18:43:00,2025-01-01 18:43:00
100585,Ravi,Kumar,ravi.kumar100585@gmail.com,9174907539,Male,1992-11-09,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 18:44:00,2025-01-01 18:44:00
100586,Meena,Iyer,meena.iyer100586@gmail.com,9268315893,Female,1995-03-11,Hyderabad,Telangana,India,ACTIVE,2025-01-01 18:45:00,2025-01-01 18:45:00
100587,Vikram,Rao,vikram.rao100587@gmail.com,9611062737,Male,1993-04-14,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 18:46:00,2025-01-01 18:46:00
100588,Arjun,Das,arjun.das100588@gmail.com,9864976776,Male,1988-03-28,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 18:47:00,2025-01-01 18:47:00
100589,Kiran,Gupta,kiran.gupta100589@gmail.com,9288137702,Female,1987-08-31,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 18:48:00,2025-01-01 18:48:00
100590,Ravi,Reddy,ravi.reddy100590@gmail.com,9594082154,Female,1991-10-21,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 18:49:00,2025-01-01 18:49:00
100591,Hemanth,Sharma,hemanth.sharma100591@gmail.com,9296044327,Male,1987-09-30,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 18:50:00,2025-01-01 18:50:00
100592,Ravi,Kumar,ravi.kumar100592@gmail.com,9679497567,Male,2002-02-02,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 18:51:00,2025-01-01 18:51:00
100593,Asha,Gupta,asha.gupta100593@gmail.com,9725199663,Female,1992-08-09,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 18:52:00,2025-01-01 18:52:00
100594,Meena,Gupta,meena.gupta100594@gmail.com,9412094818,Male,1989-04-26,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 18:53:00,2025-01-01 18:53:00
100595,Arjun,Das,arjun.das100595@gmail.com,9378018204,Male,1990-07-03,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 18:54:00,2025-01-01 18:54:00
100596,Ravi,Das,ravi.das100596@gmail.com,9956907056,Male,1994-04-23,Hyderabad,Telangana,India,INACTIVE,2025-01-01 18:55:00,2025-01-01 18:55:00
100597,Pooja,Singh,pooja.singh100597@gmail.com,9111824224,Male,1988-06-17,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 18:56:00,2025-01-01 18:56:00
100598,Meena,Sharma,meena.sharma100598@gmail.com,9095200461,Female,1988-03-13,Pune,Maharashtra,India,INACTIVE,2025-01-01 18:57:00,2025-01-01 18:57:00
100599,Sneha,Rao,sneha.rao100599@gmail.com,9103399378,Female,1987-08-01,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 18:58:00,2025-01-01 18:58:00
100600,Rahul,Gupta,rahul.gupta100600@gmail.com,9861706304,Male,1990-07-11,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 18:59:00,2025-01-01 18:59:00
100601,Sneha,Iyer,,98765AB210,Male,1997-01-21,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:00:00,2025-01-01 19:00:00
100602,Hemanth,Kumar,hemanth.kumar100602@gmail.com,9794200749,Female,2003-10-31,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:01:00,2025-01-01 19:01:00
100603,Nikhil,Patel,nikhil.patel100603@gmail.com,9984028914,Male,1993-11-13,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:02:00,2025-01-01 19:02:00
100604,Vikram,Das,vikram.das100604@gmail.com,9463985547,Female,1990-07-08,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 19:03:00,2025-01-01 19:03:00
100605,Anil,Gupta,anil.gupta100605@gmail.com,9950209700,Male,1994-04-08,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 19:04:00,2025-01-01 19:04:00
100606,Asha,Rao,asha.rao100606@gmail.com,9811807156,Female,1993-09-04,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 19:05:00,2025-01-01 19:05:00
100607,Ravi,Gupta,ravi.gupta100607@gmail.com,9537030453,Male,2003-04-23,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 19:06:00,2025-01-01 19:06:00
100608,Asha,Patel,asha.patel100608@gmail.com,9375047930,Male,2003-06-02,Pune,Maharashtra,India,ACTIVE,2025-01-01 19:07:00,2025-01-01 19:07:00
100609,Nikhil,Singh,nikhil.singh100609@gmail.com,9987283999,Male,1986-06-20,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:08:00,2025-01-01 19:08:00
100610,Vikram,Reddy,vikram.reddy100610@gmail.com,9249384308,Female,2000-04-08,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 19:09:00,2025-01-01 19:09:00
100611,Hemanth,Rao,hemanth.rao100611@gmail.com,9056641877,Female,1996-08-08,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:10:00,2025-01-01 19:10:00
100612,Hemanth,Singh,hemanth.singh100612@gmail.com,9687506351,Male,2001-07-17,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 19:11:00,2025-01-01 19:11:00
100613,Ravi,Patel,ravi.patel100613@gmail.com,9325411076,Male,1998-04-17,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 19:12:00,2025-01-01 19:12:00
100614,Anil,Reddy,anil.reddy100614@gmail.com,9735058319,Female,2002-02-20,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:13:00,2025-01-01 19:13:00
100615,Arjun,Reddy,arjun.reddy100615@gmail.com,9100651207,Male,1991-10-06,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 19:14:00,2025-01-01 19:14:00
100616,Ravi,Reddy,ravi.reddy100616@gmail.com,9080466196,Male,1998-06-13,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:15:00,2025-01-01 19:15:00
100617,Kiran,Rao,kiran.rao100617@gmail.com,9769915078,Female,1998-03-09,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 19:16:00,2025-01-01 19:16:00
100618,Ravi,Kumar,ravi.kumar100618@gmail.com,9919392845,Female,1995-10-19,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 19:17:00,2025-01-01 19:17:00
100619,Priya,Patel,priya.patel100619@gmail.com,9200249685,Female,1998-02-03,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:18:00,2025-01-01 19:18:00
100620,Priya,Gupta,priya.gupta100620@gmail.com,9495450892,Male,1990-04-29,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:19:00,2025-01-01 19:19:00
100621,Pooja,Verma,pooja.verma100621@gmail.com,9333153779,Female,2004-02-10,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 19:20:00,2025-01-01 19:20:00
100622,Arjun,Singh,arjun.singh100622@gmail.com,9652170730,Male,2000-07-19,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 19:21:00,2025-01-01 19:21:00
100623,Arjun,Patel,arjun.patel100623@gmail.com,9375636205,Male,1986-08-28,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 19:22:00,2025-01-01 19:22:00
100624,Deepa,Reddy,deepa.reddy100624@gmail.com,9247395003,Male,1991-05-17,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 19:23:00,2025-01-01 19:23:00
100625,Divya,Singh,divya.singh100625@gmail.com,9258323024,Male,1985-06-21,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 19:24:00,2025-01-01 19:24:00
100626,Meena,Reddy,meena.reddy100626@gmail.com,9534735528,Female,2000-12-12,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:25:00,2025-01-01 19:25:00
100627,Priya,Sharma,priya.sharma100627@gmail.com,9338655963,Male,2002-02-12,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:26:00,2025-01-01 19:26:00
100628,Nikhil,Das,nikhil.das100628@gmail.com,9425304289,Female,1989-09-11,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:27:00,2025-01-01 19:27:00
100629,Asha,Iyer,asha.iyer100629@gmail.com,9128685787,Male,1992-03-21,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 19:28:00,2025-01-01 19:28:00
100630,Vikram,Gupta,vikram.gupta100630@gmail.com,9749690333,Female,1990-04-05,Pune,Maharashtra,India,ACTIVE,2025-01-01 19:29:00,2025-01-01 19:29:00
100631,Sneha,Rao,sneha.rao100631@gmail.com,9692548121,Female,1994-12-21,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 19:30:00,2025-01-01 19:30:00
100632,Anil,Iyer,anil.iyer100632@gmail.com,9078956776,Female,1993-03-30,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:31:00,2025-01-01 19:31:00
100633,Sneha,Rao,sneha.rao100633@gmail.com,9027341514,Male,2002-08-17,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 19:32:00,2025-01-01 19:32:00
100634,Ravi,Reddy,ravi.reddy100634@gmail.com,9150835354,Female,2001-09-18,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 19:33:00,2025-01-01 19:33:00
100635,Vikram,Iyer,vikram.iyer100635@gmail.com,9284044566,Male,1995-08-03,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:34:00,2025-01-01 19:34:00
100636,Nikhil,Rao,nikhil.rao100636@gmail.com,9333738987,Female,1992-08-22,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:35:00,2025-01-01 19:35:00
100637,Nikhil,Patel,nikhil.patel100637@gmail.com,9663778052,Male,1991-11-09,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:36:00,2025-01-01 19:36:00
100638,Asha,Verma,asha.verma100638@gmail.com,9536668459,Male,1997-09-24,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:37:00,2025-01-01 19:37:00
100639,Priya,Verma,priya.verma100639@gmail.com,9999966361,Female,1989-03-23,Pune,Maharashtra,India,ACTIVE,2025-01-01 19:38:00,2025-01-01 19:38:00
100640,Rahul,Iyer,rahul.iyer100640@gmail.com,9741218209,Female,1985-08-08,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 19:39:00,2025-01-01 19:39:00
100641,Ravi,Rao,ravi.rao100641@gmail.com,9433481705,Male,1988-11-08,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 19:40:00,2025-01-01 19:40:00
100642,Pooja,Sharma,pooja.sharma100642@gmail.com,9128671632,Male,1991-12-13,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:41:00,2025-01-01 19:41:00
100643,Priya,Iyer,priya.iyer100643@gmail.com,9949387430,Male,1994-12-31,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:42:00,2025-01-01 19:42:00
100644,Arjun,Patel,arjun.patel100644@gmail.com,9859777901,Female,1999-07-01,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:43:00,2025-01-01 19:43:00
100645,Vikram,Singh,vikram.singh100645@gmail.com,9692632967,Female,1999-10-14,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 19:44:00,2025-01-01 19:44:00
100646,Pooja,Kumar,pooja.kumar100646@gmail.com,9324841376,Male,1993-04-09,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:45:00,2025-01-01 19:45:00
100647,Deepa,Verma,deepa.verma100647@gmail.com,9672438070,Male,1999-05-01,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:46:00,2025-01-01 19:46:00
100648,Rahul,Rao,rahul.rao100648@gmail.com,9360041257,Female,1995-05-08,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:47:00,2025-01-01 19:47:00
100649,Deepa,Patel,deepa.patel100649@gmail.com,9727422091,Male,1991-08-07,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:48:00,2025-01-01 19:48:00
100650,Priya,Reddy,priya.reddy100650@gmail.com,9042752308,Male,1994-12-01,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:49:00,2025-01-01 19:49:00
100651,Pooja,Singh,pooja.singh100651@gmail.com,9709006335,Male,1989-06-27,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:50:00,2025-01-01 19:50:00
100652,Pooja,Kumar,pooja.kumar100652@gmail.com,9053131220,Female,1996-06-30,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:51:00,2025-01-01 19:51:00
100653,Rahul,Das,rahul.das100653@gmail.com,9393866133,Male,1992-12-31,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 19:52:00,2025-01-01 19:52:00
100654,Hemanth,Rao,hemanth.rao100654@gmail.com,9506373149,Female,1985-12-26,Hyderabad,Telangana,India,ACTIVE,2025-01-01 19:53:00,2025-01-01 19:53:00
100655,Pooja,Singh,pooja.singh100655@gmail.com,9971892419,Female,1999-02-25,Pune,Maharashtra,India,ACTIVE,2025-01-01 19:54:00,2025-01-01 19:54:00
100656,Rahul,Sharma,rahul.sharma100656@gmail.com,9571509976,Male,1996-04-17,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:55:00,2025-01-01 19:55:00
100657,Anil,Kumar,anil.kumar100657@gmail.com,9914363910,Male,1993-05-27,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:56:00,2025-01-01 19:56:00
100658,Anil,Sharma,anil.sharma100658@gmail.com,9630397524,Female,1999-06-09,Hyderabad,Telangana,India,INACTIVE,2025-01-01 19:57:00,2025-01-01 19:57:00
100659,Meena,Singh,meena.singh100659@gmail.com,9035533803,Male,1998-08-22,Pune,Maharashtra,India,INACTIVE,2025-01-01 19:58:00,2025-01-01 19:58:00
100660,Priya,Gupta,priya.gupta100660@gmail.com,9017130232,Male,1988-11-23,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 19:59:00,2025-01-01 19:59:00
100661,Anil,Das,anil.das100661@gmail.com,9167423362,Male,1991-10-20,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:00:00,2025-01-01 20:00:00
100662,Meena,Patel,meena.patel100662@gmail.com,9471566277,Female,1996-05-02,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 20:01:00,2025-01-01 20:01:00
100663,Asha,Sharma,asha.sharma100663@gmail.com,9706614982,Male,1990-10-09,Pune,Maharashtra,India,INACTIVE,2025-01-01 20:02:00,2025-01-01 20:02:00
100664,Sneha,Gupta,sneha.gupta100664@gmail.com,9468971527,Male,1988-06-21,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:03:00,2025-01-01 20:03:00
100665,Hemanth,Das,hemanth.das100665@gmail.com,9576665674,Male,1994-03-03,Hyderabad,Telangana,India,ACTIVE,2025-01-01 20:04:00,2025-01-01 20:04:00
100666,Pooja,Iyer,pooja.iyer100666@gmail.com,9236458750,Female,1994-07-06,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:05:00,2025-01-01 20:05:00
100667,Kiran,Kumar,kiran.kumar100667@gmail.com,9502497243,Male,1985-04-12,Hyderabad,Telangana,India,ACTIVE,2025-01-01 20:06:00,2025-01-01 20:06:00
100668,Meena,Rao,meena.rao100668@gmail.com,9691836264,Female,1996-03-25,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 20:07:00,2025-01-01 20:07:00
100669,Arjun,Singh,arjun.singh100669@gmail.com,9611952436,Female,1985-02-22,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 20:08:00,2025-01-01 20:08:00
100670,Hemanth,Reddy,hemanth.reddy100670@gmail.com,9168646225,Male,2000-10-16,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:09:00,2025-01-01 20:09:00
100671,Kiran,Sharma,kiran.sharma100671@gmail.com,9817932302,Male,1990-10-26,Pune,Maharashtra,India,INACTIVE,2025-01-01 20:10:00,2025-01-01 20:10:00
100672,Meena,Iyer,meena.iyer100672@gmail.com,9121416141,Female,1985-09-01,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 20:11:00,2025-01-01 20:11:00
100673,Kiran,Gupta,kiran.gupta100673@gmail.com,9100409013,Male,1993-06-05,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 20:12:00,2025-01-01 20:12:00
100674,Divya,Gupta,divya.gupta100674@gmail.com,9759655553,Female,1999-12-02,Pune,Maharashtra,India,INACTIVE,2025-01-01 20:13:00,2025-01-01 20:13:00
100675,Arjun,Kumar,arjun.kumar100675@gmail.com,9551076209,Male,1996-11-25,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:14:00,2025-01-01 20:14:00
100676,Rahul,Gupta,rahul.gupta100676@gmail.com,9978630505,Male,2003-02-11,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:15:00,2025-01-01 20:15:00
100677,Anil,Iyer,anil.iyer100677@gmail.com,9769156716,Female,1998-08-14,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:16:00,2025-01-01 20:16:00
100678,Nikhil,Das,nikhil.das100678@gmail.com,9980271487,Male,1995-01-04,Hyderabad,Telangana,India,INACTIVE,2025-01-01 20:17:00,2025-01-01 20:17:00
100679,Meena,Das,meena.das100679@gmail.com,9333211602,Female,1993-08-08,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:18:00,2025-01-01 20:18:00
100680,Vikram,Singh,vikram.singh100680@gmail.com,9712871539,Male,1999-06-12,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:19:00,2025-01-01 20:19:00
100681,Divya,Rao,divya.rao100681@gmail.com,9863341411,Male,1992-08-19,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 20:20:00,2025-01-01 20:20:00
100682,Vikram,Reddy,vikram.reddy100682@gmail.com,9952569040,Male,2004-01-01,Pune,Maharashtra,India,INACTIVE,2025-01-01 20:21:00,2025-01-01 20:21:00
100683,Rahul,Verma,rahul.verma100683@gmail.com,9289931608,Female,1992-02-02,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 20:22:00,2025-01-01 20:22:00
100684,Nikhil,Patel,nikhil.patel100684@gmail.com,9772942095,Female,1996-04-08,Hyderabad,Telangana,India,INACTIVE,2025-01-01 20:23:00,2025-01-01 20:23:00
100685,Nikhil,Iyer,nikhil.iyer100685@gmail.com,9737460523,Male,2000-09-16,Hyderabad,Telangana,India,ACTIVE,2025-01-01 20:24:00,2025-01-01 20:24:00
100686,Nikhil,Gupta,nikhil.gupta100686@gmail.com,9642086567,Female,2001-12-30,Pune,Maharashtra,India,INACTIVE,2025-01-01 20:25:00,2025-01-01 20:25:00
100687,Ravi,Das,ravi.das100687@gmail.com,9443861259,Male,2004-01-23,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:26:00,2025-01-01 20:26:00
100688,Meena,Sharma,meena.sharma100688@gmail.com,9927742333,Male,1993-02-15,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 20:27:00,2025-01-01 20:27:00
100689,Meena,Sharma,meena.sharma100689@gmail.com,9662015720,Male,1996-07-24,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:28:00,2025-01-01 20:28:00
100690,Priya,Rao,priya.rao100690@gmail.com,9301367492,Female,2002-05-27,Hyderabad,Telangana,India,INACTIVE,2025-01-01 20:29:00,2025-01-01 20:29:00
100691,Nikhil,Rao,nikhil.rao100691@gmail.com,9475011117,Male,1985-07-08,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 20:30:00,2025-01-01 20:30:00
100692,Sneha,Reddy,sneha.reddy100692@gmail.com,9926764921,Female,1986-06-05,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 20:31:00,2025-01-01 20:31:00
100693,Pooja,Kumar,pooja.kumar100693@gmail.com,9688871898,Male,2001-11-25,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:32:00,2025-01-01 20:32:00
100694,Priya,Iyer,priya.iyer100694@gmail.com,9208751029,Male,1999-08-22,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:33:00,2025-01-01 20:33:00
100695,Deepa,Singh,deepa.singh100695@gmail.com,9011845826,Male,1990-07-28,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:34:00,2025-01-01 20:34:00
100696,Deepa,Singh,deepa.singh100696@gmail.com,9872975859,Male,2000-06-06,Hyderabad,Telangana,India,ACTIVE,2025-01-01 20:35:00,2025-01-01 20:35:00
100697,Anil,Kumar,anil.kumar100697@gmail.com,9324329839,Female,1991-03-23,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 20:36:00,2025-01-01 20:36:00
100698,Ravi,Das,ravi.das100698@gmail.com,9446267146,Male,1997-01-08,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:37:00,2025-01-01 20:37:00
100699,Meena,Singh,meena.singh100699@gmail.com,9359892625,Female,1993-07-02,Hyderabad,Telangana,India,ACTIVE,2025-01-01 20:38:00,2025-01-01 20:38:00
100700,Ravi,Singh,ravi.singh100700@gmail.com,9181861515,Female,2002-06-14,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:39:00,2025-01-01 20:39:00
100701,Nikhil,Patel,nikhil.patel100701@gmail.com,9401636112,Female,2035-01-01,Pune,Maharashtra,India,ACTIVE,2025-01-01 20:40:00,2025-01-01 20:40:00
100702,Deepa,Verma,deepa.verma100702@gmail.com,9948491025,Female,1989-01-20,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:41:00,2025-01-01 20:41:00
100703,Kiran,Iyer,kiran.iyer100703@gmail.com,9240822269,Female,1986-03-10,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:42:00,2025-01-01 20:42:00
100704,Meena,Iyer,meena.iyer100704@gmail.com,9672757844,Female,1996-09-04,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 20:43:00,2025-01-01 20:43:00
100705,Meena,Reddy,meena.reddy100705@gmail.com,9465111312,Male,1986-11-24,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:44:00,2025-01-01 20:44:00
100706,Asha,Kumar,asha.kumar100706@gmail.com,9682778816,Male,1998-10-28,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:45:00,2025-01-01 20:45:00
100707,Vikram,Rao,vikram.rao100707@gmail.com,9853890972,Male,1988-12-03,Hyderabad,Telangana,India,INACTIVE,2025-01-01 20:46:00,2025-01-01 20:46:00
100708,Nikhil,Sharma,nikhil.sharma100708@gmail.com,9850676251,Female,2000-03-25,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 20:47:00,2025-01-01 20:47:00
100709,Sneha,Singh,sneha.singh100709@gmail.com,9744309634,Male,1995-05-22,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 20:48:00,2025-01-01 20:48:00
100710,Hemanth,Verma,hemanth.verma100710@gmail.com,9097545105,Male,1994-01-07,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:49:00,2025-01-01 20:49:00
100711,Ravi,Rao,ravi.rao100711@gmail.com,9731882617,Male,1988-06-28,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:50:00,2025-01-01 20:50:00
100712,Kiran,Rao,kiran.rao100712@gmail.com,9545628417,Female,1988-08-18,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 20:51:00,2025-01-01 20:51:00
100713,Vikram,Rao,vikram.rao100713@gmail.com,9053134026,Female,2001-09-08,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:52:00,2025-01-01 20:52:00
100714,Priya,Patel,priya.patel100714@gmail.com,9741678725,Female,1996-04-04,Pune,Maharashtra,India,ACTIVE,2025-01-01 20:53:00,2025-01-01 20:53:00
100715,Ravi,Reddy,ravi.reddy100715@gmail.com,9022580305,Female,1998-05-24,Hyderabad,Telangana,India,INACTIVE,2025-01-01 20:54:00,2025-01-01 20:54:00
100716,Kiran,Singh,kiran.singh100716@gmail.com,9471639282,Male,1991-04-23,Hyderabad,Telangana,India,INACTIVE,2025-01-01 20:55:00,2025-01-01 20:55:00
100717,Vikram,Patel,vikram.patel100717@gmail.com,9637189239,Male,1990-02-23,Hyderabad,Telangana,India,ACTIVE,2025-01-01 20:56:00,2025-01-01 20:56:00
100718,Pooja,Kumar,pooja.kumar100718@gmail.com,9432609310,Female,1994-02-19,Ahmedabad,Gujarat,India,INACTIVE,2025-01-01 20:57:00,2025-01-01 20:57:00
100719,Vikram,Patel,vikram.patel100719@gmail.com,9356708604,Male,1991-01-15,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 20:58:00,2025-01-01 20:58:00
100720,Rahul,Rao,rahul.rao100720@gmail.com,9350200053,Female,1995-08-04,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 20:59:00,2025-01-01 20:59:00
100721,Pooja,Sharma,pooja.sharma100721@gmail.com,9475541108,Male,1992-06-06,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 21:00:00,2025-01-01 21:00:00
100722,Vikram,Iyer,vikram.iyer100722@gmail.com,9895343961,Male,1987-12-05,Ahmedabad,Gujarat,India,ACTIVE,2025-01-01 21:01:00,2025-01-01 21:01:00
100723,Hemanth,Iyer,hemanth.iyer100723@gmail.com,9337118954,Female,2002-01-26,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 21:02:00,2025-01-01 21:02:00
100724,Hemanth,Sharma,hemanth.sharma100724@gmail.com,9368485571,Female,1986-07-09,Pune,Maharashtra,India,INACTIVE,2025-01-01 21:03:00,2025-01-01 21:03:00
100725,Deepa,Das,deepa.das100725@gmail.com,9029424090,Male,2001-08-12,Pune,Maharashtra,India,INACTIVE,2025-01-01 21:04:00,2025-01-01 21:04:00
100726,Meena,Das,meena.das100726@gmail.com,9812786866,Female,1989-08-23,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 21:05:00,2025-01-01 21:05:00
100727,Priya,Iyer,priya.iyer100727@gmail.com,9390878844,Male,1991-08-25,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 21:06:00,2025-01-01 21:06:00
100728,Priya,Patel,priya.patel100728@gmail.com,9083402424,Male,1999-05-30,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 21:07:00,2025-01-01 21:07:00
100729,Deepa,Reddy,deepa.reddy100729@gmail.com,9059551842,Female,1998-09-19,Chennai,Tamil Nadu,India,INACTIVE,2025-01-01 21:08:00,2025-01-01 21:08:00
100730,Hemanth,Kumar,hemanth.kumar100730@gmail.com,9534240891,Female,1999-09-01,Chennai,Tamil Nadu,India,ACTIVE,2025-01-01 21:09:00,2025-01-01 21:09:00
100731,Nikhil,Gupta,nikhil.gupta100731@gmail.com,9354396273,Female,1993-04-08,Bengaluru,Karnataka,India,INACTIVE,2025-01-01 21:10:00,2025-01-01 21:10:00
100732,Ravi,Gupta,ravi.gupta100732@gmail.com,9272239724,Male,1991-12-16,Bengaluru,Karnataka,India,ACTIVE,2025-01-01 21:11:00,2025-01-01 21:11:00
